UMAP1,UMAP2,UMAP3,UMAP4,UMAP5,UMAP6,UMAP7,UMAP8,UMAP9,UMAP10,UMAP11,UMAP12,mode
8.073507,7.7902985,1.4075375,0.016947726,6.3187184,0.64975226,2.6316152,8.210938,4.735473,6.3848577,7.1379595,3.7319627,0
8.139237,7.2896833,2.1861646,-0.5660318,6.256183,0.4186832,3.0295973,7.9441686,4.6488667,5.7649746,7.373561,3.5480206,1
7.6851554,7.9099493,2.666177,-0.8919533,6.288743,1.2243787,2.6799307,8.167473,6.0956564,5.0362687,6.332438,4.265763,1
9.548408,7.1618543,3.3955638,0.68204755,6.988763,1.9186974,1.5584677,8.5853,4.522908,6.1406875,7.04233,4.4497766,1
9.436306,6.5771427,4.277505,0.2711846,6.534778,1.8718537,1.3050741,8.087304,4.6316605,5.412722,7.2028627,4.4113975,1
8.123824,7.262498,3.04562,-0.7954272,6.104217,0.7917859,2.5540302,7.7766843,6.092147,5.023076,6.72439,3.6500847,0
8.755655,7.4672074,3.2900274,-0.66780114,6.8368726,1.2864189,2.4107034,8.392471,5.3611264,5.4892783,6.8813577,3.867401,1
8.636464,6.7392783,0.023870097,2.297622,4.7750273,-0.31100583,3.8967366,6.3881993,5.6957846,6.4698257,6.9535456,4.49976,0
9.336126,6.589527,4.187812,0.23426473,6.455547,1.7958255,1.3200458,8.056208,4.6754494,5.363591,7.188738,4.414835,1
8.902338,7.191697,3.6982076,-1.0403209,6.527531,0.83893025,2.2718136,7.9888163,6.791255,4.886091,6.5810204,3.182856,0
8.23798,7.1039057,3.0602484,-0.6390194,6.033779,0.7564271,2.165943,7.7686715,5.857269,5.0674877,6.8967066,3.6804411,1
7.667244,7.2773595,2.8226361,-0.4829489,5.7857285,0.9608188,2.9462433,7.5330176,5.932324,5.002483,6.584912,4.1067877,1
8.334142,6.7494183,2.0566967,0.9118905,5.6012864,0.7104264,2.960218,7.3362803,5.0380464,5.85191,6.9000125,4.061885,0
8.546804,6.4589057,2.5752876,0.43419722,5.665239,0.44897318,2.9776726,7.2253723,5.1398816,5.597413,7.163607,3.6008072,1
7.919304,7.2524147,2.9631758,-0.3489638,5.908122,1.0787058,2.9856472,7.5716033,6.095425,5.078075,6.471164,4.0544753,1
8.056368,6.8818574,2.2855294,1.5562146,5.3664,1.4723392,3.4334195,7.0334435,5.498868,6.032256,6.3043804,4.5312114,0
8.014075,6.918704,1.9088032,0.46178576,5.5717087,0.4507276,2.8436806,7.343681,4.957096,5.924741,7.188528,3.7042043,0
7.9240985,6.657212,2.5441124,0.24914351,5.35993,0.5452446,2.8523457,7.0563045,5.4050007,5.409964,7.0530415,3.7704628,0
8.004536,7.5924864,2.6648023,0.004949404,6.108145,1.4481647,3.059995,7.856074,6.1311226,5.31648,6.108824,4.4490547,1
8.52873,7.3991814,2.668622,-0.7801168,6.5674353,0.6158457,2.649629,8.181344,5.475714,5.543663,7.030815,3.3849907,0
9.49196,6.5954757,4.1776724,0.20514666,6.597526,1.7425059,1.5144125,8.071015,4.7291436,5.5216374,7.2192683,4.177373,1
8.000527,7.017195,2.0298016,0.06939128,5.7360773,0.39645144,2.7456803,7.517047,5.0503817,5.7211256,7.197201,3.6842332,0
8.269982,6.939374,1.9347537,0.75217164,5.749721,0.7591382,2.8895073,7.531709,4.8195877,5.94545,6.965586,4.1087904,0
8.610382,6.70316,3.073846,-0.06455624,5.896467,0.6320049,2.6425304,7.4007015,5.875234,5.364128,6.935484,3.361641,0
9.412223,6.724598,4.139766,0.31602573,6.618177,1.9064374,1.3803146,8.179245,4.7394614,5.4669137,7.086295,4.462968,1
8.818548,6.719889,3.1181905,-0.067677386,6.0760403,0.6568562,2.7436464,7.5088563,5.834759,5.45329,6.9378705,3.2808065,0
8.215181,7.4419885,1.3724517,0.5079833,6.0116487,0.53226906,2.5355527,7.8761196,4.8920627,6.458628,7.138032,3.5877216,1
8.5061,7.6785874,2.501346,-1.2316273,7.022565,0.611245,3.098582,8.570643,4.513187,5.842885,7.4347725,3.4291594,0
8.801133,7.6853976,3.1145518,-0.59795034,6.819815,1.2823205,2.4580674,8.376178,6.2606125,5.4667993,6.411036,3.6705015,0
8.097042,7.2607837,1.9966223,1.2800841,5.7372108,1.4986756,3.6215186,7.443795,5.5296726,6.037757,6.088599,4.7032905,1
8.412231,7.184871,1.9350402,0.8119389,5.993083,0.9903035,2.8014174,7.783185,5.008032,6.052621,6.7571254,4.2013516,1
9.493616,6.699385,3.974411,0.33357596,6.6611733,1.7492348,1.3568573,8.216469,4.5382876,5.6693425,7.2730613,4.268756,1
8.1171255,6.976154,2.2134008,0.005834827,5.7682796,0.36875728,2.6739154,7.457378,5.236425,5.7917123,7.250555,3.3825595,1
8.1723585,7.0780673,1.7049944,0.561176,5.753484,0.4479432,2.7676876,7.4956427,4.9269834,6.2696056,7.2306004,3.5044625,1
8.965351,7.445295,3.3815472,-0.26470935,6.9629498,1.6370789,2.1998765,8.550772,4.968506,5.6734114,6.8961325,4.2518225,1
9.51592,7.2540812,3.5428329,0.39624774,7.0722966,1.9376779,1.6114997,8.645404,4.6989603,6.0153613,6.985628,4.402922,0
7.9882565,7.582843,2.5954268,0.11164601,6.072317,1.4684701,3.0105207,7.84887,6.0544333,5.355546,6.1126585,4.5164275,1
7.7259555,7.900109,2.1887982,-0.49224713,6.179929,1.1339289,2.2661119,8.236409,5.636783,5.3423676,6.518746,4.3624616,1
8.005233,6.5443892,2.2506375,1.6164656,5.083991,1.1394843,3.7110684,6.6513505,5.47152,6.012089,6.5090446,4.2483187,0
8.097775,6.524903,2.2334092,0.6840415,5.3126445,0.4413346,3.0334811,6.9882436,5.13349,5.693967,7.1282516,3.742771,1
8.0561075,7.23412,3.0043747,-0.2677189,5.946175,1.1133943,2.9865756,7.5814075,6.2438827,5.094213,6.3760495,4.0201993,1
8.119449,7.4217095,1.3512548,0.73954034,5.90011,0.6742278,2.7420392,7.766228,4.8940086,6.4719176,6.9986,3.7952735,1
8.33486,7.517994,3.1981187,-1.1254576,6.4214,0.88475096,2.3259187,8.084739,6.5033627,4.955941,6.553674,3.5138645,0
7.9450684,6.630616,1.8892808,2.299508,4.904151,1.4354225,4.0012197,6.540471,5.551662,6.2453494,6.0803576,4.693634,0
9.575694,7.055407,3.8253076,0.30452406,6.982766,1.9038444,1.4499421,8.534712,4.692805,5.8326106,7.0818367,4.3492365,1
7.789657,6.6941752,2.490124,0.49377394,5.1946535,0.73978513,2.9278083,6.9527655,5.6103277,5.384269,6.78246,4.0292244,0
8.981955,6.911923,3.8050227,-0.13864894,6.4697876,1.5257058,1.6367391,8.109715,5.1850705,5.243581,6.980835,4.235584,0
9.474597,6.7297153,4.2039065,0.43092647,6.655134,2.0496523,1.4611946,8.175893,4.745938,5.5261054,7.0120115,4.551246,1
8.233627,7.7769275,1.5344353,0.4667999,6.340119,1.012957,2.9142609,8.156492,4.986779,6.4439187,6.7506795,4.006898,0
8.560856,7.5635667,1.6190298,0.52842,6.3668036,0.81972116,2.3735313,8.177041,4.90917,6.5160685,7.0289035,3.7013624,1
8.580358,7.979915,2.2389767,0.15030618,6.722956,1.4615269,2.7832832,8.399155,5.965483,6.048913,6.222617,4.0067716,0
8.446924,6.8990808,3.2472608,-0.5112517,6.007257,0.72690004,2.26452,7.635563,5.9313245,5.0716553,6.9111447,3.5428002,0
8.100254,6.989888,1.7584271,1.011447,5.550653,0.7915025,3.0380774,7.3530097,5.1108084,6.052996,6.775842,4.1015396,1
7.5785394,7.768669,2.0653338,-0.5631396,5.9986877,0.8515893,2.292437,8.0523205,5.554619,5.362033,6.729895,4.1335754,1
7.953832,7.515234,2.2583165,0.2662209,5.947291,1.289355,2.5131772,7.9023714,5.587338,5.485711,6.3991923,4.549912,0
8.135364,6.95013,2.2342994,0.1424556,5.7107744,0.43898115,2.5717282,7.402338,5.2423506,5.876915,7.2587986,3.379643,1
8.485948,7.128019,2.1592364,0.6213279,6.041338,0.9743518,2.6784923,7.821279,5.099243,5.8620434,6.7718835,4.1695232,1
7.998611,7.17163,2.9034197,-0.413643,5.9024014,0.9658327,2.0907962,7.779362,5.605011,5.043473,6.820442,4.1389318,0
7.9691954,7.4723706,1.8411105,0.5843559,5.84473,1.092219,2.6792157,7.7809834,5.394394,5.8781857,6.530901,4.3386564,0
8.039015,7.7954273,2.4516263,-1.30755,6.7326484,0.6778975,2.9207387,8.442528,4.81536,5.546638,7.2358184,3.6791878,0
8.050025,7.7937894,2.417027,-1.2898457,6.7266254,0.6609668,2.9158163,8.439006,4.8165183,5.5749006,7.232887,3.6624508,0
8.19531,7.1983333,2.517176,-0.4835452,6.0985484,0.51549995,2.7264543,7.7514377,5.467603,5.5447474,7.084369,3.4256845,0
8.073316,7.855652,2.7260225,-0.55360484,6.4687777,1.3612086,2.8212233,8.215429,6.1118455,5.3098035,6.2527733,4.191104,1
7.924239,6.777718,2.599619,-0.00478424,5.485829,0.5440731,2.6168249,7.2316637,5.446119,5.3181653,7.071285,3.7539287,0
8.344342,7.563741,3.2263901,-1.1206799,6.4751453,0.965048,2.3890276,8.126355,6.508009,4.9597487,6.5022006,3.5783293,0
8.516635,7.517219,1.377444,0.7676791,6.265438,0.7583129,2.5184398,8.091971,4.7029305,6.676278,7.0848303,3.7472084,0
7.7041073,7.3794246,2.8412468,-0.47457874,5.8712864,1.0786899,2.9538612,7.623093,6.0525465,4.9977355,6.451742,4.1820335,1
8.264595,6.9117184,1.4834746,1.1893348,5.4916015,0.5710765,3.142057,7.26404,5.087408,6.137647,6.877283,4.163361,1
8.02825,6.822448,1.6444936,2.460135,5.0566354,1.5692668,4.0172787,6.7171516,5.425613,6.5011783,5.953559,4.8061023,1
7.6593647,7.3842354,2.4659672,-0.7427714,5.8618717,0.6228572,2.1214147,7.8324585,5.412872,5.169086,7.0443497,3.8945923,0
8.846548,7.0463634,2.6326768,-0.5750475,6.600847,0.40422192,3.0155923,8.052628,4.722086,5.8360095,7.465307,3.1839192,0
9.456351,6.6139097,4.1257186,0.05607235,6.598237,1.6075497,1.6360242,8.043494,4.8590274,5.4987226,7.223522,4.0097046,0
7.494838,7.801823,2.527346,-0.99838257,6.115945,1.0198349,2.3592162,8.1287565,5.716225,4.9669805,6.6250114,4.296123,1
8.179995,6.6026263,2.7027302,0.35135373,5.4700665,0.6324612,2.9538157,7.0713205,5.5488787,5.4633636,6.9504714,3.6923745,0
8.277654,6.967219,3.058177,-0.028538303,5.898493,1.1261138,2.0278397,7.7230654,5.505355,5.1155763,6.7938743,4.2722807,1
8.00343,6.525192,2.226977,1.515345,5.084141,1.0374814,3.6479537,6.6664987,5.462081,5.953911,6.586078,4.17725,1
8.998878,6.8007064,3.7592938,0.3438508,6.3252954,1.7407585,1.5927283,8.016698,4.933381,5.344351,6.929279,4.568299,1
7.992726,6.996955,2.2575073,1.3227602,5.418133,1.4284048,3.6297581,7.1111217,5.869367,5.707721,6.0284657,4.670356,1
9.187712,6.700978,4.0954742,0.12514466,6.460993,1.7662835,1.326471,8.0943365,4.8227396,5.2816377,7.1133265,4.44269,0
8.969355,6.759354,3.7713342,0.32947597,6.275672,1.7071098,1.6027324,7.9654956,4.922736,5.319992,6.9573455,4.543749,0
8.072079,6.984921,1.756284,1.8825666,5.3381624,1.4066205,3.5669842,7.108739,5.514893,6.160563,6.058097,4.7340918,1
8.168094,7.0136495,1.6386834,1.856832,5.4614124,1.334098,3.7345803,7.1410046,5.280275,6.40184,6.216528,4.591815,1
8.406518,7.63986,2.233442,-0.91138417,6.8451176,0.59574825,3.0354564,8.462008,4.36465,6.0043087,7.4508376,3.5059392,0
7.624902,7.365716,2.5124025,-0.770678,5.8376675,0.6223799,2.1342483,7.803623,5.4353867,5.1188974,7.042889,3.9053717,1
8.297594,7.0023417,1.7627736,0.9859743,5.740595,0.8044152,2.9815278,7.5234876,4.8962708,6.102157,6.8544407,4.140333,1
9.318029,7.0878954,3.3452165,0.47596812,6.829969,1.7503644,1.710315,8.462566,4.551658,5.912906,7.0568967,4.429529,1
8.614675,6.765513,3.1482022,-0.19220339,5.9768014,0.67823374,2.5420933,7.505139,5.9041,5.28764,6.9095087,3.40662,0
7.7480087,7.2876544,1.750296,0.2568357,5.66384,0.58230186,2.7533402,7.540096,5.0427313,5.9950233,7.082442,3.7794237,1
9.124095,6.8551025,4.01961,-0.047216468,6.5528436,1.7258008,1.4254165,8.185212,5.0239553,5.249809,7.0028114,4.385226,0
9.579278,7.215084,3.4362102,0.6918611,7.0436974,1.9965212,1.601057,8.6181965,4.587131,6.153263,6.9675765,4.499955,0
9.5006,7.3047833,3.2776794,0.57986957,7.0579243,1.8813074,1.6530434,8.655872,4.6238575,6.1806197,6.9868217,4.398388,0
7.942554,7.3025293,2.7791846,-0.10504243,5.899956,1.2571667,2.26972,7.8144984,5.659631,5.097097,6.5373144,4.5058994,0
8.358506,6.682002,2.840309,0.48824042,5.655415,0.8913031,3.2183802,7.139771,5.600572,5.618449,6.7875314,3.732137,0
7.97061,7.4779453,2.6062891,-1.1456639,6.466316,0.584119,3.1607563,8.093998,4.7377486,5.4767666,7.365576,3.6073081,1
8.116668,6.7100086,1.8626822,1.9379122,5.155925,1.254523,3.481551,6.9558926,5.614102,5.8921638,6.057004,4.81362,0
7.843205,8.148356,2.0359137,-0.4648793,6.4377527,1.238548,2.424114,8.436708,5.723834,5.609128,6.4053855,4.2822175,0
7.67251,7.4771476,1.863066,-0.37714437,5.877282,0.45988652,2.3904946,7.815168,5.0722575,5.736673,7.223929,3.7086246,1
8.326235,7.3054543,2.964939,-0.5652093,6.2056723,0.89691395,2.1197743,7.9545693,6.0566034,5.161018,6.714615,3.7393517,1
7.6530585,7.3074636,2.5858724,-0.6802987,5.8122725,0.7000936,2.1364594,7.7376447,5.4983106,5.1178465,7.02105,3.9675112,1
8.024991,6.910342,2.061989,1.4262558,5.34682,1.2568823,3.4521096,7.105675,5.666139,5.757508,6.1740313,4.6481385,1
8.804263,7.494964,3.3087797,-0.29541054,6.8647013,1.623576,2.3247714,8.481619,5.1074166,5.592947,6.7886257,4.2981224,1
7.971974,6.669041,1.829652,2.189198,4.972093,1.3518015,3.8177927,6.703567,5.631887,6.08821,6.0256686,4.7613516,0
7.6393123,7.959721,2.5572314,-0.6945944,6.2975917,1.3504949,2.8517292,8.186665,5.9202094,5.153738,6.2777805,4.4647875,1
7.818475,8.049351,2.253979,-0.6616393,6.4590316,1.1882704,2.595542,8.390215,5.635107,5.473578,6.5004535,4.247828,1
8.037195,6.837476,1.6313963,2.4614747,5.0740104,1.5766654,4.027285,6.728041,5.4027514,6.531671,5.959513,4.8006825,1
8.627881,7.984226,2.194317,0.20853207,6.7501698,1.4680816,2.8058267,8.414112,5.925508,6.10948,6.2338085,3.9953604,1
7.908572,7.4749637,2.5433078,0.23062284,5.914767,1.414899,3.0585113,7.706594,6.016104,5.3296885,6.1338406,4.5550094,1
7.993687,8.082798,2.3092656,-0.49316198,6.6403403,1.3602011,2.9454005,8.456089,5.536599,5.6613283,6.417269,4.308365,1
9.224728,7.138503,3.2612693,0.42526403,6.8204846,1.6989458,1.8190478,8.461507,4.562055,5.913185,7.037082,4.4131527,0
8.169047,7.4401093,3.215061,-1.1370124,6.463926,0.941901,2.7302504,8.070886,5.6887712,5.062231,6.866669,3.7507453,1
7.773536,7.213082,1.8401068,0.029520068,5.666296,0.39271554,2.5952353,7.513897,5.0402203,5.9326267,7.2811985,3.541877,1
9.36699,6.5087366,4.227632,0.26150858,6.415867,1.7719547,1.3881904,7.976862,4.675491,5.3732963,7.2069283,4.354253,1
9.087029,6.732597,3.8281784,0.3980218,6.3442187,1.7680218,1.5183519,8.0205765,4.789646,5.388845,7.013575,4.562639,0
7.942777,7.549639,2.5909638,-1.2240539,6.512584,0.6019432,3.1278224,8.16002,4.755964,5.4524074,7.3383365,3.638739,0
8.066159,7.0510774,2.0351906,1.329394,5.5134134,1.319951,3.441282,7.2615604,5.583375,5.863655,6.1928854,4.6152396,1
8.327972,7.479109,1.2444817,0.7651156,6.090745,0.6471667,2.6275375,7.954642,4.732745,6.626834,7.0850043,3.745659,1
7.630072,7.7815366,2.4165184,-0.9672505,6.119716,0.85173607,2.154031,8.137532,5.800731,5.0907054,6.70386,4.039939,0
9.300383,7.218103,3.747238,-0.078595705,6.8974113,1.7343787,1.672181,8.473411,5.296588,5.534648,6.8228855,4.2239475,1
7.895224,7.312269,2.7529223,-0.13519973,5.8775144,1.2265798,2.3026824,7.794282,5.676523,5.0880027,6.5418563,4.4855046,1
8.430741,6.6454415,0.461723,2.0425243,4.893952,-0.008367129,3.7961726,6.5292687,5.577874,6.370073,6.852312,4.4065886,1
8.024465,6.964395,1.8252108,1.5557224,5.361526,1.2089597,3.371797,7.1469316,5.4404826,6.067187,6.2991157,4.5278697,0
8.08656,7.1759877,2.9617643,-0.17731762,5.9010677,1.078627,2.9527543,7.540901,6.183366,5.1388006,6.418987,4.005056,1
8.271632,7.4665313,3.2230425,-1.135639,6.5691013,0.96323496,2.7454736,8.149689,5.6155767,5.1447616,6.895886,3.715377,1
8.060886,7.529349,1.9884906,-0.2754206,6.0908527,0.5912256,2.167829,7.9908123,5.3662624,5.8312097,7.0622897,3.5771298,1
9.217404,6.655845,4.102511,0.25773722,6.4172425,1.8199657,1.4031205,8.032008,4.8032084,5.3112383,7.0739207,4.4919276,1
8.334273,7.5046105,2.4657748,-0.8524421,6.5812488,0.59967643,2.8873177,8.220977,5.083866,5.643473,7.1497765,3.5005062,0
7.8555965,7.595207,2.2459362,0.14977032,5.94142,1.3025044,2.422821,7.9530635,5.580771,5.414637,6.402157,4.6218762,0
8.007408,8.0389185,2.1197858,-0.21106915,6.4793863,1.3506387,2.6486971,8.393284,5.607095,5.729168,6.374798,4.359251,1
7.9319077,6.632751,2.6167278,0.41616243,5.324891,0.6912296,3.0500174,6.991262,5.601051,5.31364,6.8308997,3.9516287,1
8.000198,6.5303116,2.2793915,1.4428916,5.10043,1.0202099,3.6083548,6.6784096,5.4479303,5.9354167,6.6146708,4.147254,1
7.807475,6.7547736,2.6546435,0.5584212,5.298205,0.9616533,3.3165314,6.952497,5.798911,5.294447,6.55169,4.207275,0
7.8363404,6.76217,2.361147,0.37302628,5.36121,0.6034678,3.0334198,7.0742016,5.3938055,5.4708157,6.950717,3.9074903,0
7.576899,7.970482,2.246125,-0.98824674,6.198886,0.89431554,2.2184474,8.246042,5.8706493,5.176345,6.6076355,4.0642877,1
7.9645977,8.131968,2.3848672,-0.71132857,6.5398917,1.2792916,2.4737556,8.429305,6.1422114,5.406148,6.2719584,4.1256237,0
8.016076,7.0680323,2.1263778,1.377052,5.483544,1.4464657,3.5768685,7.2035093,5.7158713,5.8337035,6.066966,4.695893,1
7.838705,8.156331,2.3971586,-0.9159473,6.4928575,1.2013788,2.3610983,8.43402,6.1834126,5.267894,6.310712,4.1076655,0
8.894316,6.9949355,2.8240936,-0.5411169,6.5425725,0.4789326,2.8002274,8.008183,5.0840764,5.665787,7.3117747,3.20406,0
7.9882402,7.4160666,1.816778,-0.106381185,6.005308,0.52724254,2.6562157,7.8801446,5.012925,5.8720856,7.0885143,3.7321544,1
8.229973,7.42347,2.8933194,-1.0701987,6.426966,0.70482785,2.4853156,8.128483,5.5375214,5.1883864,7.01765,3.6029937,1
7.9403405,7.4177794,2.5862556,0.12709428,5.916461,1.3528147,2.6330953,7.792483,5.8169065,5.258593,6.314354,4.557908,0
8.780316,7.088849,2.9388676,-0.69274,6.527514,0.5647253,2.5634005,8.060517,5.2764397,5.5054455,7.2263513,3.2910783,1
8.1291,7.506941,3.0232613,-1.1113726,6.267385,0.7842059,2.2042098,8.023641,6.345599,4.948961,6.6478634,3.571817,1
7.562932,8.150372,2.0371807,-0.7601339,6.268446,1.0853922,2.3003995,8.356898,5.814403,5.3478937,6.4591603,4.2700133,1
9.594008,6.961232,3.7533674,0.4650945,6.909527,1.8516568,1.3906454,8.479194,4.50744,5.922694,7.188579,4.335405,0
7.6227293,7.9979167,2.4812663,-0.91982424,6.340336,1.181358,2.728559,8.251566,5.853997,5.152322,6.4263687,4.2905865,1
8.366924,7.322091,1.4085633,0.6746149,6.079663,0.5639482,2.8805375,7.8373184,4.6040244,6.564787,7.2008324,3.6528502,1
8.102034,7.7639723,2.4832947,-1.1463951,6.6602316,0.7548688,2.679622,8.42227,5.096762,5.47461,7.0762124,3.7432191,0
8.304514,6.987629,1.5907075,0.8948997,5.711986,0.5249014,2.8663843,7.5046496,4.8362346,6.2128773,7.0808473,3.8578024,1
7.82048,7.6800413,1.4429501,-0.101057395,6.0379987,0.48313773,2.4317985,8.005686,4.9093,6.150616,7.1998215,3.6644893,1
8.3106575,7.389344,2.3331616,-0.8106799,6.551244,0.46040204,3.10954,8.145597,4.542107,5.8281,7.4570427,3.4276707,1
7.8806515,7.796053,2.5077906,-1.3493311,6.59134,0.72091216,2.79024,8.37822,5.031884,5.3349233,7.123616,3.8098652,0
8.584793,6.9472184,3.3073392,-0.60608214,6.16434,0.74545604,2.1646705,7.7785153,5.8953104,5.0940204,6.9448066,3.4956717,0
8.354852,7.834387,2.8759146,-0.5584013,6.7298007,1.4168866,2.9701505,8.354376,5.880879,5.4815674,6.3573728,4.097762,0
8.152254,6.950309,1.9110948,1.1321619,5.5382843,0.96325874,3.1668015,7.314515,5.2833977,5.913231,6.5709105,4.3193183,0
9.072685,6.8076034,3.1263776,-0.2786481,6.4413714,0.63909155,2.6347654,7.86144,5.3796873,5.5690017,7.1635423,3.244105,0
8.024336,7.107532,2.1229115,1.3820242,5.5288334,1.4963692,3.6561399,7.2280617,5.7065163,5.890433,6.0351453,4.7169485,1
8.655155,7.314047,1.9931206,0.31297538,6.2546577,0.6357161,2.4419498,7.9376884,5.3763924,6.2106967,6.978501,3.364518,1
8.059038,6.6341867,1.7752346,2.139735,5.0086484,1.2313159,3.7194772,6.7561355,5.594922,6.035058,6.069192,4.7372346,1
8.674244,7.783202,3.0359275,-0.6957032,6.8732495,1.2986954,2.737298,8.414632,6.1242433,5.4933963,6.407507,3.7299726,0
7.5945826,7.5333896,2.756683,-0.7953664,5.9892535,1.045781,2.461011,7.9092903,5.6715016,4.9223514,6.6699095,4.313132,0
7.833967,6.740373,2.6768064,0.5029893,5.3195205,0.92458117,3.234907,6.980536,5.7610583,5.272899,6.6047525,4.1743426,1
8.485398,7.3901215,3.3300066,-1.1103584,6.416585,0.81830835,2.1927505,8.052902,6.527203,4.904159,6.619848,3.4147093,1
7.9364853,6.7033715,2.219231,1.2185527,5.162662,1.014351,3.4456503,6.8871274,5.7589293,5.52907,6.331212,4.4726286,1
8.000476,6.6848035,1.7891185,2.244551,4.9900384,1.378345,3.8559694,6.6991663,5.582816,6.161555,6.0165224,4.7667704,1
7.874077,6.613196,2.533706,0.6967461,5.2221117,0.7983874,3.2625718,6.852006,5.531246,5.51246,6.798403,3.9979374,0
8.2431555,7.60488,1.2388384,0.54442894,6.1500635,0.6146249,2.5393288,8.037929,4.8025713,6.597224,7.1025233,3.6540735,1
