UMAP1,UMAP2,UMAP3,UMAP4,UMAP5,UMAP6,UMAP7,UMAP8,UMAP9,UMAP10,UMAP11,UMAP12,UMAP13,UMAP14,UMAP15,UMAP16,UMAP17,UMAP18,UMAP19,UMAP20,Response,cluster
7.722058,4.111186,3.652802,9.130404,4.4834437,3.2475111,3.1356251,3.4167695,5.97401,3.2819746,5.458245,4.038689,4.89003,4.4813952,4.034604,3.613252,5.061583,4.719865,5.371368,6.247143,0,3
7.7823653,1.4906374,3.162288,1.4241395,5.3998547,4.795486,4.797126,4.8763914,4.931603,5.912371,5.3404865,4.358542,5.2184887,4.9986587,4.8272486,5.343102,5.013569,4.896451,5.3229733,6.192301,0,1
20.138416,4.949911,1.2758522,5.7485495,5.0803623,5.1855445,4.0602283,3.8104382,5.3821077,4.246665,5.2589684,3.6394396,6.2097387,4.533439,4.7150397,4.181061,5.5957994,5.6872296,3.4635422,8.371273,1,3
7.337384,4.770454,3.997477,9.369387,4.780214,3.9681747,3.1520805,3.848044,5.818454,3.2462447,5.1967697,3.9729314,4.6447053,4.7140255,4.5136,3.8217926,5.113783,4.9911714,5.0849442,6.3178787,0,3
7.77812,2.8183455,4.112728,5.646101,3.813095,1.5983928,3.5690172,3.4864676,6.021533,4.5771775,5.2138996,3.9359674,5.3236537,5.085021,3.7860472,4.193254,5.125797,5.3050056,5.774342,6.742385,1,3
7.961751,11.248746,0.517763,5.318249,7.241729,4.504305,5.5380483,5.944192,5.520578,4.7508187,4.857804,3.747881,4.215056,5.2452817,5.586485,5.1220126,5.604006,5.050585,5.162224,5.585378,0,0
7.5416746,2.5229552,2.1210842,6.578536,5.0119514,9.747115,3.6036217,4.5143266,5.006008,4.3328524,4.634003,5.179584,5.198596,3.8989587,5.437008,4.4088187,4.6072664,4.3279653,5.0805163,6.3396664,0,2
7.751824,0.9111304,2.8312528,1.0552223,5.6839314,6.046909,4.6036224,5.022488,4.7457094,5.862351,5.3272266,4.5213294,5.081012,4.594056,4.710179,5.2434816,4.9244447,4.819622,5.1306863,6.1382594,0,1
7.5263953,2.8004363,2.557364,6.6222916,5.144154,8.103578,3.7853189,4.500859,5.159183,4.249655,4.769386,4.9627132,5.02968,4.133445,5.23118,4.2851634,4.8155923,4.5149913,5.202184,6.2738647,0,2
7.669987,2.409309,2.34076,6.988458,4.789978,9.236645,3.9259763,4.290113,5.2018185,4.0859904,4.5500193,4.9126315,5.169018,3.9579659,5.4685454,4.4847474,4.4348135,4.6051483,4.8165317,6.391801,0,2
7.3887997,4.224798,3.6890278,9.871057,4.5178723,3.8724205,3.1036758,3.6566527,6.0531235,2.8537786,5.3889165,3.986468,4.8003263,4.531022,4.3382244,3.645037,5.111595,4.816179,5.1755705,6.297198,0,3
7.3960958,4.9058156,3.8813946,8.449909,3.9481208,3.0225177,3.413899,4.2288594,5.7674937,3.7680824,5.364614,3.9651926,4.6970477,4.883624,4.745276,4.306799,5.222804,4.6840267,5.1083055,6.2496753,0,3
7.773376,1.1713109,3.169574,1.7508259,5.6230736,5.849879,4.474023,5.023087,4.9921412,5.94636,5.438667,4.412081,5.078346,4.7495613,4.8563743,5.173784,5.0372,4.782505,5.414316,6.112706,0,1
7.3679004,5.115132,4.37391,8.315592,4.060812,2.2798386,3.4676878,4.023567,5.959517,3.7876377,5.4077024,3.8522148,4.59572,5.031735,4.5939016,4.207036,5.2383065,4.775237,5.1292615,6.294356,0,3
7.7086864,1.576897,2.8152122,1.5827963,5.3276963,5.07799,4.863146,4.761587,4.823885,5.609609,5.136392,4.5062175,5.191074,4.9176574,4.7104483,5.317355,4.8461795,4.905593,5.029438,6.2387013,0,1
7.460178,4.4626937,3.8723423,9.575274,4.6161275,3.5902395,3.1270623,3.624762,6.0166845,3.0441856,5.3890963,3.9804776,4.744815,4.5658274,4.2675896,3.662559,5.108057,4.823983,5.220171,6.269316,0,3
7.9830894,12.625596,1.9710513,3.9960155,3.3104966,5.9705143,4.0446997,6.0731516,5.8838267,5.1567073,4.9053297,3.6504254,4.3114266,4.859897,6.355807,4.1964126,5.0544252,5.617052,4.8541775,5.732115,1,0
7.767518,0.7939808,3.0556848,0.85707086,5.5175357,5.5429573,4.427256,4.9670067,4.7015443,5.965531,5.334425,4.516511,5.2112594,4.6219363,4.9120626,5.14601,5.049263,4.861867,5.314583,6.196741,0,1
20.148466,4.948459,1.2687105,5.741926,5.08454,5.172991,4.059139,3.797999,5.369662,4.2531114,5.2601867,3.6268072,6.2188973,4.545904,4.7233405,4.168472,5.5939674,5.6998124,3.4574335,8.383858,0,3
7.747529,0.6661629,3.1884687,1.1006273,5.527075,6.3113933,4.2822356,5.0061398,4.960149,5.8994384,5.3748345,4.5685205,5.008121,4.5664024,4.705453,5.055486,4.968245,4.818986,5.24113,6.122271,0,1
7.7170005,0.71550965,3.143468,1.3771966,4.8372836,5.60362,4.131276,4.6922135,5.1161427,5.383972,5.115527,4.7266216,4.954894,4.632797,4.4400983,4.88171,4.8753853,4.901258,4.9918036,6.1730165,0,1
8.404165,8.570262,12.584627,5.2049522,4.428966,6.449675,3.875148,4.829318,4.1293936,6.8048687,5.5827785,6.1195073,4.8756456,4.617767,4.4780817,5.3901467,5.0189795,4.154313,4.295898,7.0611324,1,5
7.696957,2.2575018,2.3334694,7.3739114,5.2971773,9.589382,4.0220556,4.4198794,5.1598945,4.034956,4.415945,5.126547,5.131366,3.8846555,5.365513,4.2959094,4.488093,4.6774592,5.0539317,6.2608056,0,2
7.3178253,4.0537806,3.8587923,9.676178,4.7164445,4.20117,3.138404,3.690449,6.0634594,2.8521028,5.287577,4.014127,4.7875605,4.5599456,4.358514,3.6442955,5.085438,5.0011234,5.1340866,6.3730927,0,3
7.747532,5.3054085,4.3684573,6.6300497,3.939781,1.0968171,3.6418073,3.754516,5.6648707,4.9652934,5.2756696,3.671876,4.5310245,5.471013,4.3704505,4.358348,5.214016,5.1061573,5.3557773,6.304869,0,3
7.5779085,5.403474,4.4998856,7.8069544,4.037262,2.0187206,3.5153382,4.1156187,5.8426433,4.079109,5.5018477,3.9550133,4.592661,4.9639835,4.484199,4.369445,5.2763166,4.5674987,5.218235,6.212867,0,3
7.6474185,1.5686297,3.0035021,2.3666613,5.3384194,5.856368,4.2853312,4.7286344,4.8770747,5.429603,5.196617,4.6005907,5.0819035,4.5861034,4.831371,4.920538,4.934717,4.8107476,5.186291,6.2344537,0,1
7.720261,1.6988509,2.9909883,1.8756512,5.442501,5.2577257,4.8143063,4.8212743,4.932696,5.696168,5.2534304,4.4313793,5.1332984,4.9377756,4.7221856,5.3091626,4.8876143,4.8655643,5.163674,6.1958785,0,1
7.560651,5.3373923,4.217153,7.686605,4.0500555,1.7628276,3.7517798,4.067421,5.974432,4.180979,5.4795194,3.7827375,4.5664625,5.1630135,4.4332013,4.413611,5.289381,4.844559,5.2879586,6.2322555,1,3
7.9072576,5.509388,4.327066,7.0306563,3.9834926,1.3120819,3.5857072,3.8888876,5.618412,4.8211474,5.4239125,3.8588767,4.544819,5.1920266,4.2741547,4.424862,5.2698216,4.78996,5.394025,6.199274,0,3
7.956054,5.4208755,4.15387,6.815459,4.149323,1.405128,3.667293,3.728983,5.5894055,5.0200415,5.302344,3.7630162,4.534683,5.309476,4.2121606,4.3699827,5.2098913,5.0663657,5.449011,6.208343,0,3
7.741849,3.56342,4.1758294,6.0049896,3.9876602,1.536976,3.5296986,3.6327143,5.8413024,4.561791,5.322766,3.8855848,5.003439,5.135962,3.8980765,4.2835865,5.207839,5.0951047,5.5258117,6.5796094,0,3
7.278538,4.555159,3.7146833,9.123165,4.0073466,3.5937817,3.2024329,4.1249967,5.7828007,3.3661997,5.3122854,4.0044694,4.776663,4.7378883,4.764357,4.100267,5.1812572,4.7492366,5.0434675,6.3051367,0,3
8.022724,12.420888,1.9559845,4.118674,3.368051,6.006655,4.0766044,6.0544,5.9084144,5.212349,4.855479,3.6928341,4.5443854,4.930222,6.3441734,4.1483536,5.1920514,5.3764825,4.932766,5.6798525,0,0
7.837002,0.509116,3.1356049,1.023376,5.6012077,5.831432,4.577325,5.158362,5.081731,6.111556,5.4489565,4.41796,5.0579243,4.810066,4.704671,5.2997646,5.018043,4.8156843,5.333008,6.0450373,0,1
8.276824,11.843364,1.1853987,4.7654185,6.079955,5.5232368,4.8854985,5.7583127,5.68816,5.0583863,4.911392,3.8951814,4.484674,4.9338927,6.0229635,4.564693,5.109418,5.404741,4.846686,5.7822204,1,0
7.5082626,5.221841,4.3074565,8.247546,4.2043805,2.6306574,3.398883,4.0693254,5.8039775,3.8497891,5.4106646,3.97014,4.613921,4.8715167,4.526385,4.2276235,5.226004,4.64495,5.1679797,6.2252226,0,3
7.601356,4.8910694,4.163624,8.808978,4.5606728,2.882043,3.272234,3.6697962,5.941033,3.5201292,5.4197283,3.94926,4.662874,4.7284517,4.2173038,3.856217,5.1491165,4.7752256,5.2752094,6.2388253,0,3
7.6600685,5.257356,4.3342395,7.031195,4.074808,1.4044945,3.8112648,3.9831963,5.927608,4.510313,5.4386444,3.7659683,4.5681806,5.269694,4.302913,4.468751,5.289731,4.9515567,5.358284,6.286049,0,3
7.924569,10.852185,1.3861396,5.155508,5.800493,5.46402,4.817435,5.9902496,5.5078826,4.7772574,4.947479,3.6964486,4.7426887,4.6612706,5.7723145,4.4876704,5.3593936,5.1321263,5.071688,5.7693324,0,0
7.3860583,5.1514964,4.403426,8.265921,4.066607,2.2265773,3.4689252,4.019409,5.9474597,3.8224835,5.412024,3.8555613,4.5874863,5.0363693,4.5786715,4.2151814,5.2413073,4.7657127,5.1381526,6.2901883,0,3
7.7219353,1.2634984,2.7866967,1.3583804,5.358587,5.319157,4.7544785,4.8239365,4.798102,5.6430287,5.159209,4.54929,5.1478853,4.796466,4.6584053,5.2753997,4.850808,4.8878937,5.012945,6.2114453,0,1
8.845001,8.803881,13.240116,4.8305874,4.415598,6.7954035,4.1547666,4.754999,3.8851316,6.847984,5.658089,6.2990522,4.7409215,4.7154408,4.420437,5.4825883,4.9474597,4.1217737,4.2675524,7.101445,1,5
7.9635134,12.433154,0.3992613,5.3179045,7.857211,4.8008776,5.628092,6.0520477,5.7586308,5.058628,4.7888937,4.119311,4.357559,5.243164,5.6026483,5.3075013,5.312351,4.9571304,5.0491633,5.4467373,0,0
7.5028834,4.5166597,3.9583962,9.704935,4.969817,3.7990384,3.067735,3.477532,5.9949026,3.0081115,5.343659,3.9797807,4.714369,4.527218,4.145728,3.5279708,5.0646553,4.9164305,5.2402725,6.263114,0,3
7.4227433,5.367579,4.398246,8.032546,3.962741,2.0707464,3.543476,4.147275,5.885087,3.9922802,5.4321113,3.8545992,4.5642056,5.083604,4.631349,4.358001,5.2748976,4.706076,5.1378083,6.2561226,0,3
7.6762075,2.102584,2.2246354,7.021556,5.3322105,9.699472,4.023495,4.582047,5.039809,4.1932898,4.4131317,5.2078347,5.152141,3.8320568,5.3802223,4.3114376,4.5301895,4.6162457,5.114107,6.2244763,0,2
7.591257,4.314574,3.6506467,9.554774,4.439624,3.475799,3.084703,3.5447981,5.9549417,3.1183503,5.4356227,4.011922,4.8385415,4.4966316,4.203197,3.6405,5.0944014,4.7200165,5.2501926,6.254956,0,3
7.73845,1.5317875,3.0635931,1.8277756,5.555277,5.585435,4.711124,4.9028964,4.9727893,5.801416,5.3437743,4.411858,5.082665,4.8688235,4.7304444,5.268878,4.9363146,4.832232,5.2460814,6.1533265,1,1
7.541378,5.1482944,4.458701,8.28807,4.376902,2.4663308,3.3795903,3.8681462,5.907652,3.7917585,5.4177833,3.9341455,4.59362,4.8830485,4.365558,4.081228,5.2035494,4.7321625,5.2179255,6.2556486,0,3
7.653302,5.3314214,4.1087823,8.257355,4.290753,2.789344,3.298384,3.9567535,5.6032405,4.0364957,5.3359857,3.9798553,4.608145,4.842734,4.4615026,4.1629734,5.182328,4.710859,5.217941,6.188536,0,3
7.567826,4.9464064,4.147991,8.675958,4.4707313,2.8885646,3.2864344,3.7587352,5.871347,3.6352909,5.3764997,3.941217,4.6490693,4.787306,4.322229,3.9407213,5.158054,4.7968545,5.236445,6.2498174,0,3
7.802273,0.96100074,3.497911,1.5809596,5.1399455,5.440865,4.3665257,4.890443,5.379612,5.8268957,5.4159718,4.436113,4.9239793,4.9463487,4.478123,5.096636,4.9901567,4.8587656,5.344015,6.0689063,0,1
7.940142,5.361954,4.324821,6.626622,3.9949985,1.1663713,3.5836751,3.7268546,5.541282,5.111811,5.3011575,3.791358,4.5547333,5.332486,4.2364283,4.386972,5.2192574,5.015339,5.4181075,6.2549367,0,3
7.619589,2.4379864,2.1390269,6.864751,5.0870476,9.532821,3.7060037,4.6363525,4.970256,4.1983523,4.5173345,5.266168,5.120878,3.7781537,5.441681,4.2779827,4.6100893,4.3277264,5.1351933,6.3362007,0,2
7.3457046,4.868361,3.913957,9.193564,4.572716,3.8825502,3.1570258,3.963876,5.706685,3.4085438,5.2016435,3.9845815,4.6489053,4.7448907,4.6232796,3.9440534,5.13469,4.9091935,5.072577,6.2922535,0,3
7.8208904,5.1943307,4.4188666,6.7604957,3.9685714,1.2598217,3.5482738,3.792168,5.6401496,4.8574057,5.334645,3.820236,4.587465,5.2739215,4.2776556,4.3618565,5.2316356,4.9372067,5.366229,6.299088,0,3
7.761025,5.3877654,4.45362,6.682945,3.9787874,1.208086,3.61005,3.7583716,5.6205993,5.0124245,5.2638226,3.7252917,4.5250063,5.4203453,4.3883214,4.3633256,5.199874,5.0818286,5.3285646,6.282622,0,3
7.5416436,2.4488776,2.2057347,6.906693,5.211586,9.764188,3.7196264,4.33359,5.259901,4.190489,4.6998925,5.1711383,5.1848187,4.0448728,5.35314,4.3048882,4.6045265,4.614457,5.1011844,6.237595,0,2
7.659807,0.9638814,3.0029433,1.5788889,5.4144983,6.280797,4.1637554,4.816439,4.780647,5.562912,5.1994166,4.6900163,5.0487733,4.4239564,4.789545,4.890202,4.9210753,4.8208904,5.1103725,6.2132883,1,1
7.695023,2.3640301,2.3168225,7.1467767,4.997419,8.916543,4.0238905,4.57012,5.0199995,4.065197,4.393515,5.0941515,5.0846953,3.785165,5.4376388,4.291711,4.548731,4.517926,5.0249696,6.3412757,0,2
20.089615,4.9625583,1.3093859,5.787075,5.0495725,5.201742,4.0745425,3.8261423,5.397427,4.2089357,5.2431707,3.6559963,6.1769104,4.5178466,4.6714997,4.1972847,5.6161046,5.6709857,3.5007553,8.355113,0,3
8.274624,11.883184,1.2036285,4.746732,6.095641,5.543477,4.8651,5.7779427,5.66609,5.065814,4.9012666,3.8692203,4.5160546,4.9082685,6.039822,4.5196195,5.1220684,5.412858,4.8503356,5.810445,1,0
8.054364,12.503874,1.9668219,4.0503745,3.3842523,6.0139174,4.0548806,6.076649,5.9643006,5.2247677,4.8123107,3.694246,4.3691583,4.949886,6.350901,4.132416,5.1561704,5.5630746,4.9296947,5.6949115,1,0
7.754346,0.65211505,2.8452928,0.978171,5.3619795,5.654579,4.5621266,4.961968,4.8624825,5.75032,5.2014613,4.5981727,5.0912423,4.6646037,4.6350536,5.210073,4.905179,4.858714,5.0345025,6.146111,0,1
7.7316904,0.8966736,2.9211516,1.1413684,5.484849,5.771438,4.406969,4.923167,4.713969,5.7726183,5.268057,4.577697,5.1413956,4.553044,4.8120823,5.10197,4.9725304,4.8428917,5.175498,6.1944513,0,1
7.5687594,2.3950343,2.188531,6.792823,5.0918694,9.709304,3.7424705,4.380278,5.198447,4.2316904,4.668438,5.1265693,5.192258,4.004633,5.3896494,4.3675985,4.574375,4.5583296,5.0439987,6.265725,0,2
7.6303244,4.582152,4.421252,7.0309434,4.150507,2.1493552,3.5332284,3.967741,5.8034225,4.2856812,5.390226,3.9764297,4.7321315,4.978121,4.336913,4.338025,5.2208304,4.8011637,5.3022656,6.3236113,1,3
7.551066,5.3914795,4.5558796,7.7913604,4.153918,1.8730165,3.6536455,4.1126676,6.011724,4.0024567,5.5509753,3.9003367,4.575801,5.0015383,4.414569,4.3975654,5.300283,4.6305175,5.253567,6.225364,0,3
7.6838613,2.1878693,2.1439712,7.0544877,5.13607,9.456757,4.0288134,4.726407,4.8315816,4.2117825,4.25555,5.24134,5.149158,3.6510186,5.4899864,4.3306603,4.528217,4.42442,5.089209,6.3159966,0,2
7.627872,2.596185,2.4400089,6.9375176,4.81619,8.939847,3.8762598,4.254228,5.2206173,4.104389,4.6217375,4.853151,5.1441207,4.0361094,5.411439,4.4825664,4.5154324,4.5836806,4.859789,6.401113,1,2
7.7995257,2.7052088,4.1071496,5.4538007,3.835082,1.5576189,3.5981948,3.491659,6.0541496,4.5548673,5.300791,3.9309435,5.3077006,5.0738745,3.8055568,4.2193685,5.1097875,5.2550044,5.69202,6.6985836,0,3
7.557793,2.340378,2.2286017,6.751733,5.3630624,9.887773,3.7437966,4.4364376,5.182932,4.265742,4.6739526,5.1864557,5.178889,4.0317345,5.29398,4.310676,4.624744,4.5979156,5.167932,6.1914206,0,2
7.726347,1.6209153,2.868124,1.5697227,5.380472,5.0149612,4.900806,4.8011856,4.844351,5.686854,5.1831913,4.4646726,5.201634,4.951904,4.729847,5.360696,4.876149,4.902147,5.0872855,6.2249794,0,1
7.624132,2.33357,2.2417872,6.8406763,5.1322365,8.987133,3.9602737,4.7108774,4.9519596,4.226491,4.4409623,5.198253,5.093727,3.8020716,5.392963,4.2697716,4.6486135,4.4732785,5.1643543,6.282663,1,2
7.791199,2.7673662,4.0838842,5.2361875,3.9597034,1.5926826,3.6530037,3.5875096,6.091653,4.4845133,5.463917,3.9073443,5.157831,5.0183506,3.8953779,4.259816,5.0783644,5.097532,5.463491,6.563105,0,3
7.3498845,4.9339657,3.900124,8.66415,4.0041714,3.2450736,3.246233,4.179319,5.638534,3.7372072,5.2587204,3.9674072,4.684147,4.8764954,4.7974677,4.2260513,5.196413,4.7767434,5.037499,6.2914324,0,3
7.4164963,4.8165784,3.906697,8.723835,4.0132833,2.927188,3.2896278,4.016779,5.796266,3.645699,5.365132,3.9413366,4.7098317,4.8411207,4.6237755,4.115968,5.183704,4.724702,5.1300807,6.265246,0,3
7.3524327,4.802407,3.7960563,8.899174,4.049677,3.4133875,3.2130594,4.1199713,5.6838346,3.590398,5.274149,3.9784706,4.7133546,4.8070803,4.755838,4.140674,5.1768713,4.770349,5.0543585,6.28397,0,3
7.8846846,5.336153,4.120696,6.8915544,3.9527824,1.3278338,3.5956483,3.82943,5.5664124,4.9176316,5.3135276,3.758966,4.5859604,5.327917,4.2952414,4.4220223,5.253867,4.9938445,5.4158325,6.2660275,1,3
8.287497,8.6546,13.023539,4.9207454,4.357287,6.7606945,4.1727033,4.682247,3.9886935,6.8083205,5.591852,6.115414,4.7900944,4.717362,4.4899,5.497711,5.031277,4.064046,4.258773,7.1180882,0,5
7.7851353,5.5665817,4.327158,6.842441,4.0935993,1.1457936,3.8339603,3.8530972,5.796701,4.8841186,5.3770385,3.6893456,4.474289,5.406378,4.3019376,4.4482417,5.250118,5.0586805,5.3920484,6.2120457,0,3
7.7608685,0.9394433,3.344416,1.5070019,5.7977014,6.54598,4.365386,5.094054,5.067829,6.056684,5.5051484,4.4407606,4.990285,4.676031,4.8410034,5.1235065,5.028737,4.7761765,5.416079,6.075994,0,1
7.782494,1.5016317,3.150285,1.4007486,5.409037,4.760133,4.815982,4.8767476,4.9124036,5.916225,5.3355775,4.355575,5.232111,5.001814,4.8384056,5.356726,5.0136514,4.899387,5.31965,6.1973605,0,1
7.506125,4.756923,3.8156626,8.842388,4.0687637,3.0289047,3.2215316,3.9105992,5.7712593,3.600516,5.38193,3.9738083,4.741129,4.7452893,4.5302153,4.0214562,5.153747,4.6864686,5.169647,6.2370706,0,3
7.885408,10.802272,1.4541827,5.182255,5.742274,5.523784,4.750369,5.9983845,5.491709,4.7394395,4.943191,3.6780906,4.8110023,4.583221,5.7400975,4.416702,5.3951635,5.0982203,5.1089525,5.777517,0,0
7.7796903,2.9995759,4.1512427,5.7471414,3.8213084,1.6062009,3.600877,3.542583,6.051302,4.515339,5.3291793,3.9200034,5.286561,5.2013435,3.828395,4.1556168,5.103504,5.2128787,5.626179,6.63851,0,3
7.646204,2.359292,2.3540032,7.308345,5.307387,9.647911,3.9243424,4.318233,5.255844,4.0419674,4.537464,5.100101,5.143012,3.9902105,5.3240128,4.290261,4.5224977,4.708294,5.0640354,6.24405,0,2
7.5998936,4.665352,3.748822,9.327943,4.505737,3.5256205,3.0731132,3.6456883,5.7789145,3.360653,5.354269,4.0126476,4.7528453,4.570145,4.301641,3.737215,5.088581,4.7507815,5.228557,6.2227864,0,3
7.6401315,2.2253942,2.0959802,6.9292035,5.173672,9.658344,3.9208121,4.731693,4.8292465,4.2724447,4.3284907,5.290965,5.162723,3.676334,5.4715037,4.31596,4.569245,4.376296,5.1414914,6.2956257,0,2
7.965255,11.198462,0.64177483,5.356543,7.054408,4.514323,5.328351,5.862556,5.6085305,4.776757,4.957251,3.7769425,4.202071,5.1677003,5.6342707,4.9174824,5.5346403,5.013573,5.142858,5.691808,0,0
7.7540035,3.3209784,4.152777,5.9929686,3.8768342,1.7417392,3.5928075,3.6382666,5.9636993,4.528397,5.2740073,3.9335828,5.170898,5.135094,3.9504843,4.2350817,5.1621275,5.185381,5.635248,6.6032286,0,3
7.7123055,2.3097298,2.260984,6.914294,5.018347,9.221405,4.000172,4.6486735,4.902057,4.2017455,4.3205338,5.079599,5.141654,3.7350972,5.497182,4.505858,4.4577026,4.4290023,4.949329,6.4081945,0,2
7.462305,4.4462366,3.9254923,9.763706,4.9268384,3.8851192,3.0743134,3.5140982,6.012318,2.9550786,5.329434,3.9830122,4.722837,4.5304546,4.189206,3.539281,5.0686345,4.933284,5.215917,6.282259,0,3
7.195449,4.6907697,3.961586,9.180609,4.356559,3.7414844,3.2604766,4.096184,5.86534,3.2898507,5.228022,3.9421158,4.666894,4.8289537,4.743335,4.044747,5.1848655,4.9300957,5.0082426,6.3591185,0,3
7.7089,1.3016279,2.7784286,1.4102604,5.2994175,5.278747,4.7539105,4.78127,4.803311,5.5865183,5.12,4.57123,5.153661,4.8090873,4.6519737,5.257447,4.8323817,4.899343,4.9808836,6.228057,0,1
8.05663,11.120671,0.6992474,5.369995,7.067176,4.4368777,5.247891,5.81343,5.636712,4.87155,5.008793,3.8068469,4.1956816,5.1279035,5.6112647,4.866308,5.49504,4.987609,5.1876264,5.676935,0,0
7.5876036,2.4766343,2.0911674,6.760139,4.9446764,9.79787,3.6298137,4.507761,5.008818,4.2553434,4.5773563,5.20303,5.18897,3.834301,5.485521,4.3839602,4.557866,4.3199162,5.0403733,6.363551,0,2
20.101442,4.937387,1.3041857,5.7784257,5.075596,5.2731395,4.046505,3.8973722,5.4697337,4.2172437,5.2726007,3.7271655,6.149886,4.4460297,4.6762958,4.268873,5.5836406,5.5995936,3.4893715,8.283611,1,3
8.852046,8.783223,13.264993,4.8045974,4.458771,6.7961946,4.1820493,4.8086586,3.8601282,6.922877,5.7070546,6.366038,4.725692,4.7196245,4.3388124,5.444343,4.9211516,4.2358484,4.2601643,7.0162525,0,5
7.3638873,4.323751,3.6004357,9.550956,4.1312847,3.6635725,3.1145203,3.8775723,5.9252434,3.0687735,5.39717,4.0220313,4.826721,4.56236,4.536119,3.8383975,5.1338153,4.698227,5.149933,6.267652,0,3
8.720489,8.676064,12.781592,5.100718,4.439078,6.5457006,3.8838413,4.859245,4.0478506,6.862178,5.6147275,6.248886,4.852805,4.5997086,4.4417543,5.4156966,4.984279,4.16386,4.275112,7.0735846,0,5
7.9176393,10.795986,1.3846356,5.199554,5.842107,5.441285,4.8299046,5.975087,5.510713,4.7554975,4.93376,3.705339,4.750208,4.6633015,5.73926,4.501811,5.3844013,5.120504,5.097233,5.755959,0,0
7.315681,5.2038193,4.3239756,8.081111,3.949559,2.3947854,3.5033107,4.2411427,5.822612,3.9522884,5.334307,3.861371,4.583618,5.1091084,4.761386,4.394893,5.2735214,4.8045244,5.0684185,6.31757,0,3
7.3887167,4.131178,3.5676718,9.779368,4.224466,3.7109044,3.0930238,3.7415824,6.03254,2.893869,5.42439,4.0191884,4.859402,4.4985642,4.413113,3.7115188,5.1190596,4.721904,5.173046,6.2885847,0,3
7.49792,4.341095,3.544766,9.578581,4.2357183,3.6196325,3.0581741,3.7115088,5.889705,3.1061993,5.4330864,4.0348835,4.845269,4.4932747,4.379254,3.7349567,5.1001472,4.647233,5.2273154,6.21794,0,3
7.163428,4.783273,3.9903786,8.878222,4.0562053,3.2937722,3.295371,4.202438,5.787818,3.5242429,5.2182226,3.9040558,4.6668167,4.9658666,4.855953,4.210983,5.2194247,4.9312596,4.9811907,6.3853903,0,3
7.411771,4.505587,3.904135,9.620062,4.7292233,3.759197,3.1287608,3.6434698,6.003833,3.0243835,5.344544,3.962683,4.711858,4.595629,4.2997537,3.659721,5.1075726,4.8915634,5.195145,6.2849774,0,3
7.615438,2.0834222,2.2271173,6.7231574,5.4477963,9.656319,3.915422,4.577441,5.1421547,4.249851,4.598503,5.2545953,5.135942,3.9466343,5.3003435,4.2373056,4.637065,4.6436844,5.2056885,6.1610346,0,2
7.1345506,4.9990335,4.122453,8.699181,3.98598,3.1167552,3.3334198,4.2947526,5.7369895,3.6799376,5.1898084,3.8667364,4.605109,5.075775,4.9448924,4.3152647,5.2444315,4.952221,4.945038,6.395946,0,3
7.6116834,5.1655273,3.87703,8.606325,4.1681104,3.1267939,3.151728,3.9451566,5.5100126,3.8904784,5.2803926,3.9943967,4.682126,4.774296,4.563393,4.0654435,5.1415873,4.690167,5.162384,6.2081428,0,3
8.497988,8.510603,12.36472,5.3213615,4.460249,6.368531,3.7266383,4.8925076,4.2239428,6.8102655,5.583291,6.1494737,4.936692,4.540392,4.4753356,5.365983,5.025344,4.1682143,4.3219323,7.044408,0,5
20.173502,4.9533324,1.2510012,5.723555,5.095794,5.12632,4.0649705,3.7515974,5.322968,4.2711067,5.254511,3.580071,6.2557235,4.5925026,4.7479115,4.121699,5.5985203,5.7465057,3.4415927,8.430546,1,3
7.366316,4.7211013,3.8183815,8.72513,3.9737544,3.2444968,3.2562096,4.1219325,5.7201505,3.6329954,5.3129225,3.9829032,4.740144,4.8171988,4.732396,4.1769433,5.1872826,4.7397833,5.0714097,6.288083,0,3
7.813243,0.7333956,3.6686692,1.5163727,4.814024,5.4072137,4.16933,4.829136,5.601193,5.7025795,5.3905854,4.5124764,4.8108354,4.969502,4.2919,4.9719567,4.964352,4.8782496,5.2921553,6.031205,0,1
7.545641,2.4138637,2.1504188,6.7297993,5.0988317,9.813077,3.6893513,4.3891025,5.182039,4.2640595,4.6877794,5.1572595,5.2057095,4.004723,5.3919573,4.3684087,4.5883846,4.5255494,5.064118,6.261729,0,2
-2.4788146,6.904608,8.335946,1.819398,3.315605,5.2848473,8.501108,2.9116092,4.0273747,6.3181696,4.3139615,7.994656,7.7579274,2.3927445,4.6433945,5.45986,3.3457859,3.4225745,3.8915284,5.5746613,0,4
7.5867825,2.3744667,2.0440807,6.8504176,5.146546,9.7370825,3.718282,4.700163,4.8910537,4.2624755,4.4712152,5.361054,5.1448817,3.7205772,5.455212,4.225287,4.646,4.294078,5.205795,6.2907033,0,2
7.575582,2.4905736,2.0996027,6.886321,5.0026855,9.728373,3.637504,4.487229,5.0763454,4.185565,4.611076,5.2518635,5.1557293,3.8549879,5.4517503,4.259698,4.611643,4.3690314,5.103392,6.3160114,0,2
7.774115,5.0022755,4.414125,6.690215,4.0764666,1.3874538,3.6427033,3.8136327,5.7750816,4.707434,5.3656774,3.8362777,4.6455426,5.2281485,4.1994247,4.384428,5.242137,4.968806,5.403643,6.3363986,0,3
